            704153069999759360,Mon Feb 29 03:55:49 +0000 2016,                   42.35080937,                  -71.13114031
            704149968639107072,Mon Feb 29 03:43:29 +0000 2016,                   42.35467246,                  -71.07510548
            704154970115973121,Mon Feb 29 04:03:22 +0000 2016,                   42.38697674,                  -71.09804088
            704163751893843968,Mon Feb 29 04:38:15 +0000 2016,                    42.3495566,                  -71.10155563
            704161404656476160,Mon Feb 29 04:28:56 +0000 2016,                   42.38708311,                   -71.0353861
            704151440701394944,Mon Feb 29 03:49:20 +0000 2016,                   42.35209812,                  -71.05516076
            704145258553200640,Mon Feb 29 03:24:46 +0000 2016,                   42.38704917,                   -71.0354375
            704147133893636097,Mon Feb 29 03:32:13 +0000 2016,                   42.34644218,                   -71.0971914
            704159623847256064,Mon Feb 29 04:21:51 +0000 2016,                       42.3578,                      -71.0617
            704163312146186242,Mon Feb 29 04:36:30 +0000 2016,                    42.3247575,                  -71.10403333
            704151308886999042,Mon Feb 29 03:48:49 +0000 2016,                   42.38756954,                  -71.09793663
            704155496811331584,Mon Feb 29 04:05:27 +0000 2016,                    42.4409794,                   -71.0694457
            704154483866017793,Mon Feb 29 04:01:26 +0000 2016,                    42.3584308,                   -71.0597732
            704158705219215361,Mon Feb 29 04:18:12 +0000 2016,                       42.3578,                      -71.0617
            704145892182392834,Mon Feb 29 03:27:17 +0000 2016,                    42.3641744,                  -71.08765637
            704152066005065729,Mon Feb 29 03:51:49 +0000 2016,                       42.3578,                      -71.0617
            704154880722800641,Mon Feb 29 04:03:00 +0000 2016,                   42.37067822,                  -71.11450851
            704164025094021120,Mon Feb 29 04:39:20 +0000 2016,                   42.34175466,                  -71.24972447
            704146780045217793,Mon Feb 29 03:30:49 +0000 2016,                      42.36761,                     -71.18788
            704155920981323776,Mon Feb 29 04:07:08 +0000 2016,                    42.3539011,                   -71.0573421
            704154806789795840,Mon Feb 29 04:02:43 +0000 2016,                       42.2917,                      -71.0722
            704149664375955456,Mon Feb 29 03:42:17 +0000 2016,                   42.38556223,                   -71.2475693
            704144888389115905,Mon Feb 29 03:23:18 +0000 2016,                    42.3715897,                   -71.1141891
            704161153883045888,Mon Feb 29 04:27:56 +0000 2016,                      42.40923,                     -71.05511
            704166206144704512,Mon Feb 29 04:48:00 +0000 2016,                   42.34783583,                  -71.10445447
            704144646255964160,Mon Feb 29 03:22:20 +0000 2016,                       42.3578,                      -71.0617
            704155624611819520,Mon Feb 29 04:05:58 +0000 2016,                   42.35334743,                  -71.07025704
            704164818157178880,Mon Feb 29 04:42:30 +0000 2016,                    42.3230216,                   -71.1035484
            704153695584292864,Mon Feb 29 03:58:18 +0000 2016,                    42.3515511,                   -71.0730209
            704154919872307200,Mon Feb 29 04:03:10 +0000 2016,                    42.3440361,                   -71.1002808
            704148341525970944,Mon Feb 29 03:37:01 +0000 2016,                   42.38554584,                  -71.24756305
            704162004731338752,Mon Feb 29 04:31:19 +0000 2016,                   42.36650312,                  -71.01667643
            704160193081257984,Mon Feb 29 04:24:07 +0000 2016,                   42.35073408,                  -71.06615155
            704145175069593600,Mon Feb 29 03:24:26 +0000 2016,                   42.41144714,                   -71.0628998
            704161145540612096,Mon Feb 29 04:27:54 +0000 2016,                    42.3467885,                   -71.0967124
            704164832577191936,Mon Feb 29 04:42:33 +0000 2016,                       42.3578,                      -71.0617
            704159398092996611,Mon Feb 29 04:20:57 +0000 2016,                   42.37046814,                  -71.02747345
            704145325943087104,Mon Feb 29 03:25:02 +0000 2016,                         42.42,                      -71.1079
            704161830562697217,Mon Feb 29 04:30:37 +0000 2016,                     42.353878,                   -71.1370468
            704144627369058305,Mon Feb 29 03:22:16 +0000 2016,                    42.3539038,                   -71.1337112
            704163480111157248,Mon Feb 29 04:37:11 +0000 2016,                    42.3500519,                   -71.0484695
            704166656411500545,Mon Feb 29 04:49:48 +0000 2016,                       42.3578,                      -71.0617
            704165655730327552,Mon Feb 29 04:45:49 +0000 2016,                   42.34454797,                  -71.09824504
            704153722113413121,Mon Feb 29 03:58:24 +0000 2016,                    42.3329911,                   -71.0371646
            704159443135700992,Mon Feb 29 04:21:08 +0000 2016,                    42.3518826,                  -71.06360136
            704159399837896705,Mon Feb 29 04:20:58 +0000 2016,                   42.37046814,                  -71.02747345
            704146748235624448,Mon Feb 29 03:30:41 +0000 2016,                    42.3659956,                  -71.06192705
            704155417090232320,Mon Feb 29 04:05:08 +0000 2016,                    42.3561185,                   -71.0552516
