,FROM-ID,TO-ID,DISTANCE,lat_from,long_from,lat_to,long_to
79,4e91596e49013919db2fba98,508ed42fe4b0c36e94d12fde,0.665386563,24.67608847,46.67538867,24.67677613,46.67784093
80,4e91596e49013919db2fba98,508ed42fe4b0c36e94d12fde,0.665386563,24.67621438,46.67601115,24.67677613,46.67784093
81,4cb86ba69552b60cd855cc8b,4bc2c6b374a9a593fbbcd3f6,0.185393932,24.69073393,46.6844579,24.6901228,46.6868257
82,4cb86ba69552b60cd855cc8b,4bc2c6b374a9a593fbbcd3f6,0.185393932,24.69120258,46.68621898,24.6901228,46.6868257
83,4cb86ba69552b60cd855cc8b,4b781727f964a52058b52ee3,0.837531079,24.69073393,46.6844579,24.69798213,46.6867125
84,4cb86ba69552b60cd855cc8b,4b781727f964a52058b52ee3,0.837531079,24.69120258,46.68621898,24.69798213,46.6867125
85,512643bce4b0f48095f51257,4c8fbb1e0b9e3704ddce615e,2.759524981,24.75332473,46.61040534,24.77029092,46.62038132
86,512643bce4b0f48095f51257,4c8fbb1e0b9e3704ddce615e,2.759524981,24.75346224,46.60987315,24.77029092,46.62038132
87,4e844af9d3e35a80a8e7ac53,4c8fbb1e0b9e3704ddce615e,0.269657022,24.74318065,46.62107378,24.77029092,46.62038132
88,4bbf8fdb74a9a593c6aacef6,4c8fbb1e0b9e3704ddce615e,0.182460869,24.74541737,46.62025414,24.77029092,46.62038132
89,4bbf8fdb74a9a593c6aacef6,4c8fbb1e0b9e3704ddce615e,0.182460869,24.74547442,46.62020703,24.77029092,46.62038132
90,4d8b488cbc848cfacb8bec2b,4efef727490182a1a6d3887b,8.251970383,24.74665238,46.52372491,24.72354971,46.6013731
91,4d8b488cbc848cfacb8bec2b,4efef727490182a1a6d3887b,8.251970383,24.7536781,46.60951994,24.72354971,46.6013731
92,4ce06c1b7e2e236afc128b1b,4f69ee04e4b0656e874897dd,2.87575778,24.63418369,46.65507317,24.61300979,46.67140873
93,4ce06c1b7e2e236afc128b1b,4f713ceee4b022ab214c0915,1.556952406,24.63418369,46.65507317,24.64535535,46.66435972
94,4e060d497d8b2a018051a4fc,4eee25c57ee5f4538830f7e2,0.064565124,24.7052736,46.67810502,24.7024065,46.68033103
95,4e060d497d8b2a018051a4fc,4eee25c57ee5f4538830f7e2,0.064565124,24.7052736,46.67810502,24.70245428,46.68051497
96,4e060d497d8b2a018051a4fc,4eee25c57ee5f4538830f7e2,0.064565124,24.7052736,46.67810502,24.70228901,46.68070833
97,5043b34ee4b02607d16e1bd0,4e060d497d8b2a018051a4fc,0.345402003,24.70523348,46.67929819,24.7052736,46.67810502
98,5043b34ee4b02607d16e1bd0,4e060d497d8b2a018051a4fc,0.345402003,24.7025179,46.68095829,24.7052736,46.67810502
99,4c8fbb1e0b9e3704ddce615e,4e844af9d3e35a80a8e7ac53,0.269657022,24.77029092,46.62038132,24.74318065,46.62107378
100,554be02c498e01d1a1f779b6,54cce87a498e1f968efc1e8d,10.43476952,24.7370505,46.57476153,24.79640285,46.65481332
101,554be02c498e01d1a1f779b6,54cce87a498e1f968efc1e8d,10.43476952,24.736393,46.57502508,24.79640285,46.65481332
